DIDELE 	 d'""id'el'e:
ENTUZIJĄSTAS 	 e.n.tuz'ij^a:stas
TIKRAS 	 t'""ikras
JŪSŪ 	 j""u:su:
SKENDUOLIUS 	 s'k'e.n.duol'""ius
RĄDO 	 r^a:do:
KARŠIO 	 ka.^r.'S'io:
PELEKAS 	 p'^e:l'ekas
YDŪRĖ 	 i:d""u:r'E:
PAPRAŠYK 	 papraS'^i:k
NEPILTI 	 n'ep'""i.l.'t'i
PIENO 	 p'""ieno:
IŠ 	 ""iS
NĄMO 	 n^a:mo:
PELENAI 	 p'el'en^ai
TELIKO 	 t'el'""iko:
ATITEKS 	 at'it'""eks
EIKLUS 	 eikl""us
ARKLYS 	 a.r.'kl'^i:s
KAIMYNAI 	 kaim'""i:nai
TEIKIU 	 t'eik'""iu
PAGALBĄ 	 pag""a.l.ba:
VISADA 	 v'isad""a
GEIDŽIU 	 g'eidZ'""iu
PINIGŪ 	 p'in'ig^u:
TOKS 	 t""o:ks
GUMORAS 	 G""umOras
KEISTAS 	 k'^eistas
TIKRAS 	 t'""ikras
GAREMAS 	 Gar'""emas
PAUKŠTIDĖJE 	 paukS't'""id'E:je
TIKRAS 	 t'""ikras
NEGARMONINGAS 	 n'eGa.r.mOn'""i.N.gas
KLIEDESYS 	 kl'ied'es'^i:s
VAIKAI 	 vaik^ai
PURTYS 	 p""u.r.'t'i:s
MEDY 	 m'^e:d'i:
MAŠINA 	 maS'in""a
WW 	 ww
BURBINTI 	 b""u.r.'b'i.n.'t'i
NUSTOJO 	 nust""o:jo:
ŽUVO 	 Z""uvo:
PULKAI 	 pu.l.k^ai
KARIŪ 	 kar'iu:
ANKSTI 	 a.N.'ks't'""i
GULDAI 	 gu.l.d^ai
SŪNŪ 	 s""u:nu:
PASIKVIESKI 	 pas'ikv'^ies'k'i
ARTIMĄ 	 a.^r.'t'ima:
DRAUGĄ 	 dr^auga:
TĖVO 	 t'""E:vo:
SARTIS 	 sa.^r.'t'is
PABĖGO 	 pab'""E:go:
VAIKŪ 	 vaik^u:
BARNIS 	 ba.^r.'n'is
YKYRĖJO 	 i:k'i:r'""E:jo:
TURBŪT 	 tu.r.b""u:t
YSUKA 	 ^i:suka
SRAIGTĄ 	 sr""aigta:
AUŠINIMO 	 auS'""in'imo:
SKYSTIS 	 s'k'^i:s't'is
IŠSILIEJO 	 iS's'il'""iejo:
BĄTŪ 	 b^a:tu:
DYDIS 	 d'^i:d'is
KETUREZDEŠIMTAS 	 k'etur'ez'd'eS'i.^m.tas
PERKŪNO 	 p'e.r.k""u:no:
DUNDESYS 	 du.n.'d'es'^i:s
IŽGĄZDINO 	 iZg^a:z'd'ino:
PRADINKS 	 prad'i.N.ks
AŠTUNTI 	 aStu.n.'t'""i
PUSLAPEI 	 p""uslap'ei
TĖVAS 	 t'""E:vas
IEŠKO 	 ""ieSko:
ŠVARKO 	 Sva.^r.ko:
IŠĖJO 	 iS'^E:jo:
KIETAS 	 k'""ietas
PYRĄGAS 	 p'i:r^a:gas
KOPŪSTO 	 ko:p^u:sto:
DIEGAS 	 d'""iegas
IŽDYGO 	 iZ'd'""i:go:
JONAS 	 j^o:nas
ANKŠTIS 	 ""a.N.'kS't'is
PADŽIOVĖ 	 padZ'""io:v'E:
SUAUGO 	 su""augo:
TANKI 	 t""a.N.'k'i
TVORA 	 tvo:r""a
LAUKAIS 	 lauk^ais
LEKI 	 l'ek'""i
SPARČEI 	 spa.^r.'tS'ei
GREIT 	 gr'^eit
IŠLEPAI 	 iS'l'ep^ai
TU 	 t""u
BŪTI 	 b""u:t'i
AUKLE 	 ""aukl'e
TEKS 	 t'""eks
MIŠKAS 	 m'""iSkas
OŠĖ 	 ^o:S'E:
TYLEI 	 t'^i:l'ei
VERDA 	 v'""e.r.da
KOŠĖ 	 k^o:S'E:
SKANI 	 skan'""i
VIENĄ 	 v'""iena:
DROŽLE 	 dr^o:Z'l'e:
TERĄDO 	 t'er^a:do:
DĖDĖ 	 d'^E:d'E:
KRIOKTI 	 kr'^io:kt'i
PRADĖJO 	 prad'""E:jo:
TĖVAS 	 t'""E:vas
RIOKSO 	 r'^io:kso:
KAIP 	 k^aip
KELMAS 	 k'""e.l.mas
BUVO 	 b""uvo:
BEGALĖ 	 b'^e:gal'E:
TRIŪSO 	 t'r'^iu:so:
REIKE 	 r'^eik'e
STABDYTI 	 stab'd'""i:t'i
DARBUS 	 d""a.r.bus
DUKTERS 	 dukt'e.^r.s
LAISVUMU 	 laisvum""u
PIKTINOSI 	 p'""ikt'ino:s'i
PETRAS 	 p'^e:tras
ĄPAVU 	 ^a:pavu
DŽEUGĖSI 	 dZ'^eug'E:s'i
KARYS 	 kar'^i:s
OBJEKTĄ 	 Ob'j""ekta:
SAUGO 	 s""augo:
GRAŽIU 	 graZ'""iu
TOSTU 	 tOst""u
SUŽAVĖJO 	 suZav'""E:jo:
SVETIMU 	 s'v'^e:t'imu
KODU 	 kOd""u
PASINAUDOJO 	 pas'inaud""o:jo:
VAIKAS 	 v^aikas
PARNEŠA 	 pa.^r.'n'eSa
KREPŠY 	 kr'^e:p'S'i:
PETRAS 	 p'^e:tras
GIMINE 	 g'""im'in'e
PIKTINASI 	 p'""ikt'inas'i
VISAS 	 v'""isas
WW 	 ww
AUKSAS 	 ""auksas
LIKO 	 l'""iko:
JONO 	 j^o:no:
KAUKĖ 	 k""auk'E:
PATIKO 	 pat'""iko:
KATĖ 	 kat'^E:
GAUDO 	 g""audo:
PELE 	 p'^e:l'e:
BUVO 	 b""uvo:
SUNKU 	 su.N.k""u
PANEŠTI 	 pan'""eS't'i
VAIKAI 	 vaik^ai
BESIRUNGDAMI 	 b'es'iru.N.gdam'""i
SUSIŽEIDĖ 	 sus'""iZ'eid'E:
VIENIJO 	 v'""ien'ijo:
BENDRAS 	 b'e.^n.dras
RŪPESTIS 	 r^u:p'es't'is
VIENAS 	 v'""ienas
ASISTENTAS 	 as'is't'e.^n.tas
ATĖJO 	 at'^E:jo:
OPERUOJA 	 Op'er""uoja
KUMPĄ 	 ku.^m.pa:
NOSY 	 n""o:s'i:
ANT 	 a.^n.t
KĄKLO 	 k^a:klo:
GUMBAS 	 gu.^m.bas
IŠAUGO 	 iS""augo:
PARŠAS 	 pa.^r.Sas
ĖDRUS 	 E:dr""us
TEKO 	 t'^e:ko:
GRYŽUSIU 	 gr'^i:Zus'iu
TĖČIU 	 t'E:tS'""iu
DŽEUGĖSI 	 dZ'^eug'E:s'i
TETOS 	 t'et^o:s
RYKŠTĖ 	 r'""i:kS't'E:
SULŪŽO 	 sul""u:Zo:
VIENAS 	 v'""ienas
EPIZODAS 	 ep'iz""Odas
PATIKO 	 pat'""iko:
GREIČEU 	 gr'eitS'^eu
TEKĖS 	 t'ek'^E:s
UPĖ 	 ""up'E:
TĖVAS 	 t'""E:vas
RYKŠTE 	 r'""i:kS't'e
SUDAVĖ 	 s""udav'E:
VIENA 	 v'ien""a
GULBĖ 	 gu.^l.'b'E:
PARSKRIDO 	 pa.r.'s'kr'""ido:
MAŽA 	 maZ""a
PELKUTĖ 	 p'e.l.k""ut'E:
DŽIŪSTA 	 dZ'^iu:sta
SENA 	 s'en""a
GELDUTĖ 	 g'e.l.d""ut'E:
SULŪŽO 	 sul""u:Zo:
MŪSŪ 	 m""u:su:
TEMPAS 	 t'e.^m.pas
LĖTAS 	 l'^E:tas
TĖVAS 	 t'""E:vas
REMDAVO 	 r'e.^m.davo:
SIENAS 	 s'""ienas
MŪSŪ 	 m""u:su:
BERŽAS 	 b'""e.r.Zas
AUGA 	 ""auga
ILSISI 	 ""i.l.'s'is'i
PAŠERTAS 	 paS'""e.r.tas
ARKLYS 	 a.r.'kl'^i:s
SMARKEI 	 sma.^r.'k'ei
DUNDA 	 d""u.n.da
PERKŪNAS 	 p'e.r.k""u:nas
SŪNUI 	 s""u:nui
TUNDRA 	 t""u.n.dra
WWPATIKO 	 wwpat'""iko:
DARBO 	 d""a.r.bo:
BIRŽA 	 b'""i.r.Za
PASIŪLĖ 	 pas'""iu:l'E:
MANAU 	 man^au
SPIRTŪ 	 s'p'""i.r.tu:
KUMELĖ 	 kum'^e:l'E:
TURBŪT 	 tu.r.b""u:t
JIS 	 j""is
ATVYKO 	 at'v'^i:ko:
BUVO 	 b""uvo:
DVEJI 	 d'v'ej""i
KLIJAI 	 kl'ij^ai
MAMA 	 mam""a
KUITINĖTIS 	 kuit'in'""E:t'is
NEBAIGE 	 n'eb^aig'e
TĖVAS 	 t'""E:vas
MUILU 	 muil""u
PATRYNĖ 	 pat'r'""i:n'E:
SENAS 	 s'^e:nas
ARTOJAS 	 a.r.t""o:jas
ĄRE 	 ^a:r'e
ATJOJO 	 at'j""o:jo:
SARTA 	 sa.r.t""a
KUMELĖ 	 kum'^e:l'E:
JAUNIMO 	 jaun'""imo:
ŽARGONAS 	 Za.r.g""Onas
PAPIKTINO 	 pap'""ikt'ino:
DĖDĖS 	 d'^E:d'E:s
RUGEI 	 rug'^ei
SUŽĖLĖ 	 suZ'""E:l'E:
PYRĄGAS 	 p'i:r^a:gas
APRUDO 	 apr""udo:
SMARKEI 	 sma.^r.'k'ei
KIEMUS 	 k'iem""us
MŪRU 	 m""u:ru
PERSKYRĖ 	 p'""e.r.'s'k'i:r'E:
PABRANKS 	 pabra.^N.ks
UNTSIJA 	 ""u.n.'ts'ija
TURBŪT 	 tu.r.b""u:t
TU 	 t""u
DUNDI 	 d""u.n.'d'i
SMARKEI 	 sma.^r.'k'ei
PETRO 	 p'^e:tro:
PĄTALAS 	 p^a:talas
PRAPUOLĖ 	 prap""uol'E:
PRIEŠAS 	 p'r'""ieSas
NEPULTI 	 n'ep""u.l.'t'i
PAŽADĖJO 	 paZad'""E:jo:
ILGAI 	 i.l.g^ai
PRADŽE 	 pradZ'""e
TRUKO 	 tr""uko:
SLYVA 	 s'l'i:v""a
PERNOKO 	 p'""e.r.no:ko:
GREITAI 	 gr'^eitai
ANT 	 a.^n.t
PALANGĖS 	 pal""a.N.'g'E:s
NOKINA 	 no:k'""ina
POMIDORUS 	 pOm'idOr""us
TVIRTO 	 t'v'""i.r.to:
BERNO 	 b'""e.r.no:
TRŪKSTA 	 tr""u:ksta
PREZIDENTAS 	 p'r'ez'id'e.^n.tas
NOTA 	 nOt""a
PASIPIKTINO 	 pas'ip'""ikt'ino:
DĖDĖS 	 d'^E:d'E:s
ENTSIKLOPEDIJA 	 e.n.'ts'iklOp'""ed'ija
PRADINGO 	 prad'i.^N.go:
KALBA 	 ka.^l.ba
BENDRINE 	 b'e.n.'d'r'in'""e
KALBA 	 ka.l.b""a
NAUJAS 	 n^aujas
WW 	 ww
EPAS 	 ""epas
ATSIRĄDO 	 ats'ir^a:do:
TURBŪT 	 tu.r.b""u:t
SEKTUM 	 s'""ektu.m.
PĄSKUI 	 p^a:skui
ANKSTI 	 a.N.'ks't'""i
DEGDAVO 	 d'""egdavo:
ŠVIESĄ 	 S'v'^iesa:
DŽEUGĖSI 	 dZ'^eug'E:s'i
KATE 	 kat'""e
SŪNUS 	 su:n""us
KAŠKIENO 	 kaS'k'ien^o:
DOGAS 	 d""Ogas
ATKLYDO 	 at'kl'""i:do:
VAIKĄ 	 v^aika:
ŠOKAS 	 S""Okas
IŠTIKO 	 iS't'""iko:
GREITAI 	 gr'^eitai
ČIUPTI 	 tS'""iup't'i
TURĖJAI 	 tur'""E:jai
MĄMAI 	 m^a:mai
ČESNĄKAS 	 tS'esn^a:kas
PATIKO 	 pat'""iko:
JONO 	 j^o:no:
SVEČES 	 s'v'^e:tS'es
ATVYKO 	 at'v'^i:ko:
TĖVAS 	 t'""E:vas
AMŽINAS 	 ""a.m.'Z'inas
LIGONIS 	 l'ig""o:n'is
MANO 	 m""ano:
SAMTIS 	 s""a.m.'t'is
PRAPUOLĖ 	 prap""uol'E:
PUODUS 	 p""uodus
GRAMDYS 	 gr""a.m.'d'i:s
ILGAI 	 i.l.g^ai
KEULĖS 	 k'^eul'E:s
JOVALAI 	 jo:val^ai
PASIPYLĖ 	 pas'ip'""i:l'E:
TĖVAS 	 t'""E:vas
NAUJOKUS 	 naujo:k""us
APŽIŪRĖJO 	 ap'Z'iu:r'""E:jo:
TĖVAS 	 t'""E:vas
ARTOJO 	 a.r.t""o:jo:
PASIGEDO 	 pas'ig'^e:do:
GRĄŽŪS 	 gr^a:Zu:s
INKILAI 	 i.N.'k'il^ai
SUKALTI 	 suka.l.'t'""i
DĖDĖ 	 d'^E:d'E:
KINKYS 	 k'i.N.'k'^i:s
ARKLIUS 	 ""a.r.'kl'ius
DĖDĖ 	 d'^E:d'E:
ŽIŪRI 	 Z'^iu:r'i
TOLIN 	 to:l'^i.n.
GREIT 	 gr'^eit
SIŪSKIM 	 s'^iu:s'k'i.m.
PĄŠTĄ 	 p""a:Sta:
VISUR 	 v'isu.^r.
KAČIŪ 	 katS'^iu:
PRIVISO 	 p'r'iv'""iso:
JONUI 	 j^o:nui
XEMIJA 	 x'""em'ija
PATIKO 	 pat'""iko:
VIENAS 	 v'""ienas
XIRURGAS 	 x'ir""u.r.gas
PATIKO 	 pat'""iko:
IŠ 	 ""iS
BAIMĖS 	 b""aim'E:s
ALPSTA 	 a.^l.psta
SŪNUS 	 su:n""us
DĖDĖ 	 d'^E:d'E:
KALTAS 	 ka.^l.tas
LIKO 	 l'""iko:
NAUJŪ 	 nauj^u:
BALDŪ 	 ba.^l.du:
PRĄŠO 	 pr^a:So:
VAIKAS 	 v^aikas
ADGAL 	 adga.^l.
PASUKO 	 pas""uko:
IEŠKOKI 	 ieSk""o:k'i
WW 	 ww
ILGŪ 	 i.l.g^u:
ŠAKŪ 	 Sak^u:
MAMA 	 mam""a
ŠILKU 	 S'i.l.k""u
PUOŠĖSI 	 p^uoS'E:s'i
NAMUOSE 	 namuos'""e
BILDUKAS 	 b'i.l.d""ukas
ATSIRĄDO 	 ats'ir^a:do:
SKYSTIS 	 s'k'^i:s't'is
DEGUS 	 d'eg""us
PASIRODO 	 pas'ir""o:do:
LAUŽAS 	 l""auZas
NEDEGA 	 n'""ed'ega
SMARKEI 	 sma.^r.'k'ei
KOŠĖS 	 k^o:S'E:s
PUODE 	 p""uod'e
PALIKAU 	 pal'ik^au
TURĖS 	 tur'^E:s
IEŠKOTI 	 ieSk""o:t'i
UOGŪ 	 ""uogu:
VAIKAI 	 vaik^ai
KIETAI 	 k'iet^ai
SUMIGO 	 sum'""igo:
ALYVA 	 al'i:v""a
ŽIEDAIS 	 Z'ied^ais
APSIPYLĖ 	 ap's'ip'""i:l'E:
DAIKTAMS 	 daikt""a.m.s
DĖŽIŪ 	 d'E:Z'^iu:
PRITRŪKO 	 p'r'itr""u:ko:
SŪNUS 	 su:n""us
PADĖKOTI 	 pad'E:k""o:t'i
PAMIRŠO 	 pam'i.^r.So:
TETOS 	 t'et^o:s
PAKLODĖ 	 pakl^o:d'E:
SUPLYŠO 	 sup'l'""i:So:
VAIKAS 	 v^aikas
ALKANAS 	 ""a.l.kanas
ATĖJO 	 at'^E:jo:
JONO 	 j^o:no:
PALTAS 	 p""a.l.tas
PUIKUS 	 puik""us
TĖVAS 	 t'""E:vas
VALGO 	 v""a.l.go:
TANKEI 	 t""a.N.'k'ei
Y 	 ^i:
MAIŠĄ 	 m^aiSa:
KIMŠO 	 k'i.^m.So:
ŠIUKŠLES 	 S'iukS'l'""es
ARKLY 	 ""a.r.'kl'i:
BIMBALAS 	 b'i.^m.balas
PUOLA 	 p""uola
PREKES 	 p'r'ek'""es
WW 	 ww
URMU 	 ""u.r.mu
PIRKO 	 p'i.^r.ko:
SIUVIMO 	 s'iuv'""imo:
KURSAI 	 k""u.r.sai
PRASIDĖJO 	 pras'id'""E:jo:
Y 	 ^i:
PIRŠTĄ 	 p'i.^r.Sta:
DURDAVO 	 d""u.r.davo:
SKAUDŽEI 	 sk^audZ'ei
IŠ 	 ""iS
PYKČIO 	 p'^i:ktS'io:
PASIUTAU 	 pas'iut^au
BAISEI 	 b^ais'ei
TURBŪT 	 tu.r.b""u:t
NUDŽIUGAU 	 nudZ'iug^au
SUPRĄTES 	 supr^a:t'e:s
VISIEM 	 v'is'""iem
SKELBIU 	 s'k'""e.l.'b'iu
TAIKĄ 	 t^aika:
LUBAS 	 lub""as
GIPSU 	 g'ips""u
PUOŠE 	 p^uoS'e
GREIT 	 gr'^eit
SMOGIKUS 	 smo:g'ik""us
PAGĄVO 	 pag^a:vo:
JŪSŪ 	 j""u:su:
ŽEMKASYS 	 Z'e.m.kas'^i:s
ATVYKO 	 at'v'^i:ko:
GREITU 	 gr'eit""u
TEMPU 	 t'e.m.p""u
PERSKAITĖ 	 p'""e.r.skait'E:
PIRKTŪ 	 p'i.^r.ktu:
ŽĄLĄ 	 Z^a:la:
KARVE 	 k""a.r.'v'e:
PASYMKI 	 pas'i:^m.'k'i
MAŽAS 	 maZ""as
ĄDATAS 	 ^a:datas
MAMA 	 mam""a
ŽŪTI 	 Z""u:t'i
GALĖJO 	 gal'""E:jo:
MAMA 	 mam""a
PUOŠE 	 p^uoS'e
KAMBARY 	 ka.^m.bar'i:
DĖDĖ 	 d'^E:d'E:
DUOBE 	 d^uob'e:
KĄSA 	 k^a:sa
TURBŪT 	 tu.r.b""u:t
VANDUO 	 va.n.d^uo
TEKA 	 t'^e:ka
TĖVAS 	 t'""E:vas
IRZLUS 	 i.r.zl""us
PASIDĄRĖ 	 pas'id^a:r'E:
PIGEI 	 p'ig'^ei
PIRKAI 	 p'i.r.k^ai
KNYGĄ 	 kn'^i:ga:
IEŠKO 	 ""ieSko:
DIRŽŪ 	 d'i.r.Z^u:
TĖVAS 	 t'""E:vas
TETOS 	 t'et^o:s
MĖTA 	 m'E:t""a
PRAŽYDO 	 praZ'""i:do:
SUKIRMIJUS 	 suk'i.r.'m'""ijus
WW 	 ww
ŪMĖDĖ 	 u:m'E:d'^E:
TELIKO 	 t'el'""iko:
KEISTA 	 k'eist""a
PRIZMĖ 	 p'r'""iz'm'E:
STOVI 	 st""o:v'i
PIETŪ 	 p'iet^u:
ŠALIS 	 Sal'""is
APLANKĖ 	 apla.^N.'k'E:
TVARTO 	 tv""a.r.to:
PAŠONĖ 	 paS""o:n'E:
PAŽALEVO 	 paZal'^e:vo:
VAIKO 	 v^aiko:
ŠŪKSNIS 	 S^u:ks'n'is
IŽGĄZDINO 	 iZg^a:z'd'ino:
VIEŠNE 	 v'^ieS'n'e:
ČOBOTAS 	 tS""ObOtas
UŠKALBINO 	 uSk""a.l.'b'ino:
TIKRAS 	 t'""ikras
GINČAS 	 g'i.^n.tSas
KILO 	 k'""ilo:
VISI 	 v'is'""i
ŽIŪROVAI 	 Z'iu:r^o:vai
SUKLUSO 	 sukl""uso:
DINGO 	 d'i.^N.go:
SIŪSTINI 	 s'iu:s't'in'""i
KREPŠEI 	 kr'ep'S'^ei
VIENAS 	 v'""ienas
WW 	 ww
ERŽILAS 	 e.^r.'Z'ilas
LIKO 	 l'""iko:
DUKRA 	 dukr""a
GERBĖ 	 g'e.^r.'b'E:
TETĄ 	 t'^e:ta:
GALBŪT 	 ga.l.b""u:t
ITERPKIME 	 it'e.^r.'p'k'im'e
SĄKINY 	 s^a:k'in'i:
VIENAS 	 v'""ienas
INDĖNAS 	 i.n.'d'""E:nas
UŽĖJO 	 uZ'^E:jo:
MANO 	 m""ano:
PINTINĖ 	 p'i.n.'t'""in'E:
PILNA 	 p'i.l.n""a
VIENA 	 v'ien""a
ŽINDYVĖ 	 Z'i.n.'d'^i:v'E:
SUSIRGO 	 sus'i.^r.go:
VISADA 	 v'isad""a
SKESTU 	 s'k'e:st""u
DŪMUOSE 	 d""u:muos'e
SKUBĖS 	 skub'^E:s
REZDAMI 	 r'e:zdam'""i
TVARTĄ 	 tv""a.r.ta:
TĖVAS 	 t'""E:vas
KĄLA 	 k^a:la
STOGĄ 	 st""o:ga:
VISAS 	 v'""isas
KŪNAS 	 k""u:nas
RAUSTA 	 r^austa
TETOS 	 t'et^o:s
KOJOS 	 k""o:jo:s
TINSTA 	 t'""i.n.sta
JONAS 	 j^o:nas
RĄKTĄ 	 r^a:kta:
PAMETĖ 	 p""am'et'E:
VAIKAS 	 v^aikas
ARKA 	 ""a.r.ka
DŽEUGĖSI 	 dZ'^eug'E:s'i
PERKANDO 	 p'""e.r.ka.n.do:
KARTŪ 	 k""a.r.tu:
PIPIRĄ 	 p'ip'""ira:
NURIJO 	 nur'""ijo:
GARDŪ 	 g""a.r.du:
KĄSNY 	 k""a:s'n'i:
PUIKUOJASI 	 puik""uojas'i
DIDŽIU 	 d'idZ'""iu
ŽMOGUMI 	 Zmo:gum'""i
KIBIRAI 	 k'ib'ir^ai
SKLIDINI 	 s'kl'id'in'""i
PIENO 	 p'""ieno:
PABĖKS 	 pab'^E:ks
VENGDAMI 	 v'e.N.gdam'""i
KERŠTO 	 k'e.^r.Sto:
KEULĖS 	 k'^eul'E:s
WW 	 ww
ĖDALAS 	 ^E:dalas
AUŠTA 	 ""auSta
VAKARE 	 vakar'""e
TĖTĖ 	 t'^E:t'E:
PARĖJO 	 par'^E:jo:
TĖVĄ 	 t'""E:va:
DĖDĖ 	 d'^E:d'E:
PAKVIETĖ 	 p""akv'iet'E:
MŪSŪ 	 m""u:su:
KATĖ 	 kat'^E:
PRAPUOLĖ 	 prap""uol'E:
YGRYS 	 i:gr'^i:s
ERZELYNĖ 	 e.r.'z'el'^i:n'E:
BAISI 	 bais'""i
VISADA 	 v'isad""a
GERBIU 	 g'e.r.'b'""iu
TĖVUS 	 t'E:v""us
VIENA 	 v'ien""a
KERTĖ 	 k'e.r.'t'^E:
TELIKO 	 t'el'""iko:
ATSKRIDO 	 ats'kr'""ido:
PULKELIS 	 pu.l.'k'^e:l'is
ANČIŪ 	 ""a.n.'tS'iu:
MŪSŪ 	 m""u:su:
GULBELĖ 	 gu.l.'b'^e:l'E:
PARSKRIDO 	 pa.r.'s'kr'""ido:
PATIKS 	 pat'""iks
MĄŽOS 	 m^a:Zo:s
TVORELĖS 	 tvo:r'^e:l'E:s
TĖVAS 	 t'""E:vas
MOKO 	 m""o:ko:
SŪNŪ 	 s""u:nu:
DIDELIS 	 d'""id'el'is
MŪŠIS 	 m^u:S'is
PRASIDĖS 	 pras'id'^E:s
PRIEŠAS 	 p'r'""ieSas
SMOKTI 	 sm^o:kt'i
TURĖS 	 tur'^E:s
MAMA 	 mam""a
DENGDAVO 	 d'e.^N.gdavo:
STĄLĄ 	 st^a:la:
VAIKĄ 	 v^aika:
DUNDULIS 	 du.n.d""ul'is
IŽGĄZDINO 	 iZg^a:z'd'ino:
NEPIRKSI 	 n'ep'i.^r.'ks'i
AŠTUNTŪ 	 aStu.n.t^u:
KNYGŪ 	 kn'^i:gu:
MUMS 	 m""u.m.s
MOKYKLA 	 mo:k'i:kl""a
TOLI 	 to:l'""i
GREIT 	 gr'^eit
PAMOKA 	 pamo:k""a
PRABĖGO 	 prab'""E:go:
PAREIS 	 par'^eis
KAIMO 	 k""aimo:
KELIU 	 k'el'""iu
SUŽAVĖS 	 suZav'^E:s
MODERNUS 	 mOd'e.r.n""us
PĄSTATAS 	 p^a:statas
NE 	 n'e
VISI 	 v'is'""i
TILPO 	 t'i.^l.po:
KAMBARY 	 ka.m.bar'^i:
NE 	 n'e
VISI 	 v'is'""i
TILBDAVO 	 t'i.^l.bdavo:
KAMBARY 	 ka.m.bar'^i:
DRABUŽIUS 	 drabuZ'""ius
LOKYS 	 lo:k'^i:s
SUDRĄSKĖ 	 sudr^a:s'k'E:
IR 	 i.^r.
AŠ 	 ""aS
NELOŠEU 	 n'""elo:S'eu
KVAILIO 	 kv^ail'io:
TURBŪT 	 tu.r.b""u:t
SĄKALO 	 s^a:kalo:
PLUNKSNA 	 pl""u.N.ksna
VAIKAMS 	 vaik""a.m.s
LOGOPEDAS 	 lOgOp'""edas
PATIKO 	 pat'""iko:
KELES 	 k'^e:l'es
ILGAS 	 ""i.l.gas
LAUKE 	 l""auk'e
MŪSŪ 	 m""u:su:
TILTAS 	 t'""i.l.tas
UŠTVERTAS 	 uS't'v'""e.r.tas
VAIKAI 	 vaik^ai
BILDA 	 b'""i.l.da
SMARKEI 	 sma.^r.'k'ei
TETOS 	 t'et^o:s
ANTIDĖ 	 a.n.'t'""id'E:
SUGRIUVO 	 sugr'""iuvo:
MAŠINAS 	 maS'in""as
IŽBANDYTI 	 iZba.n.'d'""i:t'i
REIKE 	 r'^eik'e
MAMA 	 mam""a
KANTRI 	 ka.n.'t'r'""i
PASIDĄRĖ 	 pas'id^a:r'E:
TETOS 	 t'et^o:s
MEDUS 	 m'ed""us
PATIKO 	 pat'""iko:
TAIP 	 t^aip
GREIT 	 gr'^eit
NEMETU 	 n'""em'etu
DARBO 	 d""a.r.bo:
VIŠTAS 	 v'iSt""as
KRŪME 	 kr""u:m'e
SURĄDO 	 sur^a:do:
BUTELIO 	 b""ut'el'io:
KAMŠTIS 	 ka.^m.'S't'is
UŠKLIUVO 	 uS'kl'""iuvo:
MEDŽIOTOJAI 	 m'edZ'""io:to:jai
DRAMBLY 	 dra.^m.'b'l'i:
SUGĄVO 	 sug^a:vo:
GREIT 	 gr'^eit
ŽELE 	 Z'^e:l'e
PIEVA 	 p'""ieva
VIENAS 	 v'""ienas
RĖŽIS 	 r'^E:Z'is
LIKO 	 l'""iko:
SENELIS 	 s'en'^e:l'is
ŽILAS 	 Z'""ilas
LIKO 	 l'""iko:
PRĄSTAS 	 pr^a:stas
ELGESYS 	 e.l.'g'es'^i:s
APSTULBINO 	 apstu.^l.'b'ino:
MŪSŪ 	 m""u:su:
ŽELDINYS 	 Z'e.l.'d'in'^i:s
ATSIGĄVO 	 ats'ig^a:vo:
JŪSŪ 	 j""u:su:
TELKINYS 	 t'e.l.'k'in'^i:s
UŽDŽIŪVO 	 uZ'dZ'""iu:vo:
TĖVAS 	 t'""E:vas
OŽY 	 ""o:Z'i:
PAPJOVĖ 	 pap'j""o:v'E:
MAMA 	 mam""a
KOŠĖ 	 k""o:S'E:
PIENĄ 	 p'""iena:
NAUJA 	 nauj""a
DROBĖ 	 dr""o:b'E:
PATIKO 	 pat'""iko:
MAMA 	 mam""a
KURPELES 	 ku.r.'p'el'""es
ATNEŠĖ 	 ""at'n'eS'E:
ŽVĖRELIO 	 Z'v'E:r'^e:l'io:
GURBELIS 	 gu.r.'b'^e:l'is
LIKO 	 l'""iko:
TETAI 	 t'^e:tai
PUNŠAS 	 pu.^n.Sas
PATIKO 	 pat'""iko:
VAIKAI 	 vaik^ai
BUNDA 	 bu.^n.da
SUNKEI 	 su.^N.'k'ei
TIKRAS 	 t'""ikras
DŽEUKSMAS 	 dZ'^euksmas
PASITIKTI 	 pas'it'""ikt'i
JY 	 j^i:
KELNĖS 	 k'""e.l.'n'E:s
NEPERDŽIŪTI 	 n'ep'""e.r.'dZ'iu:t'i
TURĖS 	 tur'^E:s
MIŠKAS 	 m'""iSkas
RETAS 	 r'^e:tas
TĄPO 	 t^a:po:
NAUJAS 	 n^aujas
RYTAS 	 r'""i:tas
AUŠTA 	 ^auSta
MANES 	 man'^e:s
PRAŠYTI 	 praS'""i:t'i
TURĖSI 	 tur'""E:s'i
DŽEIMSAS 	 dZ'^eimsas
DŽAULIS 	 dZ""aul'is
TAI 	 t^ai
ATRĄDO 	 atr^a:do:
NEŠĖ 	 n'^e:S'E:
SUNKŪ 	 su.^N.ku:
KELMĄ 	 k'""e.l.ma:
TĖVO 	 t'""E:vo:
ŽANDAS 	 Z""a.n.das
IŠTINO 	 iS't'""ino:
TAVO 	 t""avo:
DIKTANTAS 	 d'ikt""a.n.tas
LENGVAS 	 l'e.^N.gvas
VAIKO 	 v^aiko:
KUMŠTELIS 	 ku.m.'S't'^e:l'is
